KEY,SubmissionDate,starttime,endtime,deviceid,subscriberid,simid,devicephonenum,username,duration,formdef_version,instanceID,respondent_id,age,gender,education_level,household_size,farm_size_ha,main_crop,secondary_crop,yield_kg_last_season,estimated_income_kes,uses_fertilizer,uses_irrigation,soil_type,years_farming,belongs_to_coop,received_extension,gps_latitude,gps_longitude,gps_altitude,gps_accuracy,challenges_faced,new_practices_adopted,additional_comments,has_valid_gps,data_quality_score
a02acd86-68fb-4a3d-938f-ae2f4d58aa78,2025-09-10 10:04:00,2025-09-10 09:09:00,2025-09-10 10:04:00,collect:device:178898,8901100435874,177637420432319,254725228493.0,enum_james,3300,20250901v3,uuid:a02acd86-68fb-4a3d-938f-ae2f4d58aa78,R0104,70.0,Female,Secondary,1,1.36,Maize,Beans,685.5,22020.0,No,No,Clay-Loam,40,No,Yes,-0.228573,36.792305,2028.6,16.1,Water scarcity for irrigation even though I have a small pump.,I now keep farm records of expenses and sales.,I would like irrigation support.,True,5
8401a9dd-248a-42a8-b0c7-e62f8517b1ad,2025-09-02 11:47:00,2025-09-02 10:25:00,2025-09-02 11:47:00,collect:device:824586,8901426283245,829068576613750,254725766039.0,enum_grace,4920,20250901v3,uuid:8401a9dd-248a-42a8-b0c7-e62f8517b1ad,R0105,70.0,Male,Primary,8,1.51,Maize,Beans,380.1,15022.0,No,Yes,Clay,4,No,No,0.768916,36.423732,1989.3,17.4,My biggest problem is access to quality certified seeds.,Practicing crop rotation between maize and beans.,Need more support with inputs.,True,5
5c0eddb4-54a6-4a72-be27-75d37210de88,2025-09-02 15:33:00,2025-09-02 14:11:00,2025-09-02 15:33:00,collect:device:256294,8901408071259,114243577130284,254730665654.0,enum_peter,4920,20250901v3,uuid:5c0eddb4-54a6-4a72-be27-75d37210de88,R0106,19.0,Female,Primary,7,1.94,,,1250.4,151553.0,No,No,Clay,31,Yes,Yes,-0.876769,37.392003,1507.8,22.6,No storage facilities so I have to sell immediately after harvest at low price.,I follow advice from the radio agricultural program.,The training last month was useful.,True,4
3c2e7dbe-2f23-4bb1-806d-5010c3b45aea,2025-09-16 08:38:00,2025-09-16 08:16:00,2025-09-16 08:38:00,collect:device:672092,8901325681936,572943972698573,254749172995.0,enum_grace,1320,20250901v3,uuid:3c2e7dbe-2f23-4bb1-806d-5010c3b45aea,R0107,41.0,Male,,11,1.21,Beans,,1682.4,12345.0,Yes,No,Clay,28,No,,-0.474043,38.340387,2113.8,15.7,My biggest problem is access to quality certified seeds.,mulching and organic fertilizer,Soil testing would help us a lot.,True,5
1e4eeb57-8898-4c78-a04f-8e3ed408292a,2025-09-22 17:23:00,2025-09-22 17:07:00,2025-09-22 17:23:00,collect:device:137778,8901561588882,651919714322284,254746698468.0,enum_mary,960,20250901v3,uuid:1e4eeb57-8898-4c78-a04f-8e3ed408292a,R0108,25.0,Male,,11,3.22,Vegetables,,733.4,8428.0,No,Yes,Loam,11,No,Yes,0.388878,37.740074,2152.8,16.9,I lost most of my beans to heavy rains that came at the wrong time.,mulching and organic fertilizer,Hope next season will be better.,True,5
e428efcd-a558-4193-a43e-4bdb91e1f6c6,2025-10-10 11:59:00,2025-10-10 11:04:00,2025-10-10 11:59:00,collect:device:975136,8901943702118,588102011639907,254774759996.0,enum_mary,3300,20250901v3,uuid:e428efcd-a558-4193-a43e-4bdb91e1f6c6,R0109,28.0,Female,Tertiary,9,0.25,Maize,,1008.6,76749.0,No,Yes,Loam,43,No,No,-0.928005,37.425153,1526.7,6.4,Climate change is real; seasons are no longer predictable.,Using push-pull technology for pest control.,I would like irrigation support.,True,5
b932ac82-aca4-4d69-897c-27dd0237b8f1,2025-09-10 08:50:00,2025-09-10 07:41:00,2025-09-10 08:50:00,collect:device:487151,8901722753913,507789796469911,254742713008.0,enum_grace,4140,20250901v3,uuid:b932ac82-aca4-4d69-897c-27dd0237b8f1,R0110,30.0,Male,Secondary,3,14.16,Potatoes,,4474.1,129780.0,Yes,No,Clay,1,Yes,No,-1.30755,36.242941,1554.4,13.4,Crop diseases that I do not know how to control.,Using mobile money to save for next season inputs.,The training last month was useful.,True,5
37b75211-265a-4b65-b40f-3a73a9522aba,2025-10-02 12:20:00,2025-10-02 11:50:00,2025-10-02 12:20:00,collect:device:710805,8901751397897,617620132882818,254729413516.0,enum_peter,1800,20250901v3,uuid:37b75211-265a-4b65-b40f-3a73a9522aba,R0111,34.0,Male,Secondary,2,0.67,Potatoes,,231.5,22103.0,Yes,Yes,Clay-Loam,38,Yes,No,-0.775621,37.537518,1705.6,18.8,Soil is becoming less fertile and yields keep dropping every year.,Planted drought-tolerant maize variety recommended by the agrovet.,Need more support with inputs.,True,5
8aeb79ef-9de1-4e77-b5a4-127223e8a22e,2025-09-20 15:03:00,2025-09-20 13:47:00,2025-09-20 15:03:00,collect:device:679364,8901802984810,272252701273592,254790447099.0,enum_grace,4560,20250901v3,uuid:8aeb79ef-9de1-4e77-b5a4-127223e8a22e,R0112,25.0,Female,Primary,1,1.86,Coffee,Maize,219.2,22479.0,Yes,,Loam,24,No,No,-1.096947,38.475135,2141.1,9.0,pests and drought,Practicing crop rotation between maize and beans.,Soil testing would help us a lot.,True,5
155bee3f-9ecc-413e-9f98-37134f95fd18,2025-09-22 13:39:00,2025-09-22 12:37:00,2025-09-22 13:39:00,collect:device:255287,8901446012478,298313395361258,254728321839.0,enum_james,3720,20250901v3,uuid:155bee3f-9ecc-413e-9f98-37134f95fd18,R0113,38.0,Female,,3,0.64,Beans,Beans,1243.3,49553.0,Yes,Sometimes,Loam,31,Yes,No,0.824244,36.35021,2076.3,7.4,,Using mobile money to save for next season inputs.,Market prices are too low.,True,5
0acc65f2-d12e-429d-8ce6-034ed566fa2b,2025-09-21 11:51:00,2025-09-21 11:07:00,2025-09-21 11:51:00,collect:device:550664,8901599277266,687434418635330,254747077298.0,enum_james,2640,20250901v3,uuid:0acc65f2-d12e-429d-8ce6-034ed566fa2b,R0114,35.0,Female,,5,2.26,Beans,,3834.9,16670.0,No,Yes,Sandy,41,No,No,0.520301,37.295824,1302.6,9.9,High cost of fertilizer and seeds. I could not afford enough.,I started using conservation agriculture and mulching to keep moisture.,Thank you for the survey.,True,5
f5ecf907-9329-4061-b320-7959d8fc8c6f,2025-09-28 19:26:00,2025-09-28 19:00:00,2025-09-28 19:26:00,collect:device:233636,8901574364121,832351905220945,254765692629.0,enum_james,1560,20250901v3,uuid:f5ecf907-9329-4061-b320-7959d8fc8c6f,R0115,47.0,Female,Primary,11,1.68,Beans,,526.1,15369.0,Yes,No,Sandy,26,Yes,Yes,0.083509,38.193433,1592.7,8.3,Pests especially fall armyworm destroyed a large part of my maize.,Using mobile money to save for next season inputs.,Need more support with inputs.,True,5
bc8849fb-62e8-4a61-b9b2-91092e0fdcf2,2025-10-10 15:27:00,2025-10-10 14:38:00,2025-10-10 15:27:00,collect:device:143860,8901574765466,793453694705318,254778147397.0,enum_peter,2940,20250901v3,uuid:bc8849fb-62e8-4a61-b9b2-91092e0fdcf2,R0116,35.0,Female,Secondary,2,0.8,Beans,Beans,3146.8,95564.0,Yes,Sometimes,Loam,5,Yes,Yes,0.678651,37.851922,1753.4,7.7,Poor road access to market so I sell at very low prices to middlemen.,Started intercropping to maximize the small land I have.,,True,5
9f2d5a89-89b3-425b-bbc0-8ea79aed8862,2025-09-26 06:01:00,2025-09-26 05:36:00,2025-09-26 06:01:00,collect:device:423232,8901825449223,972168435331866,254710344303.0,enum_mary,1500,20250901v3,uuid:9f2d5a89-89b3-425b-bbc0-8ea79aed8862,R0117,63.0,Male,Primary,3,3.19,Vegetables,Maize,725.4,70816.0,Yes,Yes,Clay,20,No,No,0.50918,37.742539,1703.1,12.3,Soil is becoming less fertile and yields keep dropping every year.,,Hope next season will be better.,True,5
47f8580e-b6fa-410e-a8f5-6b2088888521,2025-09-25 13:02:00,2025-09-25 11:44:00,2025-09-25 13:02:00,collect:device:482364,8901329460134,623399676198431,254750071487.0,enum_peter,4680,20250901v3,uuid:47f8580e-b6fa-410e-a8f5-6b2088888521,R0118,64.0,Male,Primary,4,1.18,Other,,360.4,153626.0,No,No,Clay,41,Yes,Yes,-1.033575,37.75621,1393.9,23.0,Lack of capital to buy proper equipment or hire labour.,Attended a training on climate-smart agriculture last year.,Hope next season will be better.,True,5
e541dcdc-55ae-4712-b2ab-84e3dd425f92,2025-09-08 17:32:00,2025-09-08 16:28:00,2025-09-08 17:32:00,collect:device:934794,8901648868899,767067395377315,254787835998.0,enum_mary,3840,20250901v3,uuid:e541dcdc-55ae-4712-b2ab-84e3dd425f92,R0119,48.0,Female,Primary,7,2.09,Maize,Vegetables,272.7,9156.0,Yes,Sometimes,Clay-Loam,11,No,Yes,0.731397,36.898728,2058.8,14.2,No storage facilities so I have to sell immediately after harvest at low price.,I follow advice from the radio agricultural program.,Market prices are too low.,True,5
aecf5857-0295-45d3-8c2d-3f6b3c89f40d,2025-10-05 11:38:00,2025-10-05 11:03:00,2025-10-05 11:38:00,collect:device:141832,8901608079792,462882939589111,254775718414.0,enum_grace,2100,20250901v3,uuid:aecf5857-0295-45d3-8c2d-3f6b3c89f40d,R0120,55.0,Female,Primary,3,0.65,Potatoes,Vegetables,1172.0,20896.0,Yes,Yes,Unknown,33,No,No,-0.151644,36.73398,1876.9,7.1,Conflict over water with neighbouring farms.,Bought a small solar pump for irrigation.,Soil testing would help us a lot.,True,5
6cc165dd-67fa-41e6-acf0-2d42523eb696,2025-09-23 14:58:00,2025-09-23 13:35:00,2025-09-23 14:58:00,collect:device:475190,8901952266893,376406278414240,254769934576.0,enum_grace,4980,20250901v3,uuid:6cc165dd-67fa-41e6-acf0-2d42523eb696,R0121,49.0,Female,Secondary,9,1.32,Other,Vegetables,291.9,49479.0,No,No,Sandy,38,Yes,,0.5186,38.023403,2037.9,4.7,High cost of fertilizer and seeds. I could not afford enough.,mulching and organic fertilizer,Need more support with inputs.,True,5
618133a9-b441-4b60-8ffa-e041496de39f,2025-09-19 10:50:00,2025-09-19 09:48:00,2025-09-19 10:50:00,collect:device:320281,8901954725078,414044085930532,254756321751.0,enum_grace,3720,20250901v3,uuid:618133a9-b441-4b60-8ffa-e041496de39f,R0122,28.0,Female,Tertiary,8,6.7,Maize,Beans,715.6,13119.0,,No,Sandy,27,,No,0.740228,38.025283,2058.8,18.3,I lost most of my beans to heavy rains that came at the wrong time.,Installed a small drip irrigation system for vegetables.,Need more support with inputs.,True,5
458f5fed-cadc-44af-acee-3d57f3cf6037,2025-09-11 13:11:00,2025-09-11 12:37:00,2025-09-11 13:11:00,collect:device:815198,8901890232588,607561546781918,254782937948.0,enum_mary,2040,20250901v3,uuid:458f5fed-cadc-44af-acee-3d57f3cf6037,R0123,62.0,Male,Primary,4,2.92,Maize,Maize,2765.9,73560.0,No,Sometimes,Loam,34,Yes,Yes,-0.704991,38.167681,1948.4,11.4,I lost most of my beans to heavy rains that came at the wrong time.,Using push-pull technology for pest control.,The training last month was useful.,True,5
eacad216-d40d-491c-a64b-6cf1333a1053,2025-09-10 13:23:00,2025-09-10 12:02:00,2025-09-10 13:23:00,collect:device:361650,8901282204745,944958553462155,254753188224.0,enum_john,4860,20250901v3,uuid:eacad216-d40d-491c-a64b-6cf1333a1053,R0124,42.0,Female,Secondary,1,1.73,Potatoes,Maize,504.7,139677.0,Yes,,Sandy,15,Yes,Yes,-1.22487,38.283101,1639.2,21.1,Conflict over water with neighbouring farms.,Attended a training on climate-smart agriculture last year.,,True,5
eb0db2b3-49d9-48bc-8c08-96a61f5a8341,2025-09-28 14:35:00,2025-09-28 13:37:00,2025-09-28 14:35:00,collect:device:799330,8901807435606,741592800518741,254742051937.0,enum_peter,3480,20250901v3,uuid:eb0db2b3-49d9-48bc-8c08-96a61f5a8341,R0125,50.0,Male,Tertiary,1,0.94,Coffee,Beans,2170.3,19116.0,No,Sometimes,Clay,32,Yes,,-0.930162,37.278356,1810.5,17.5,Labour is expensive and hard to find during peak seasons.,Using push-pull technology for pest control.,Thank you for the survey.,True,5
ffb0b8d9-6c98-4cbe-b9d0-30d62d05dea6,2025-10-07 10:07:00,2025-10-07 09:20:00,2025-10-07 10:07:00,collect:device:207786,8901191048514,852313387889365,254741348220.0,enum_john,2820,20250901v3,uuid:ffb0b8d9-6c98-4cbe-b9d0-30d62d05dea6,R0126,55.0,Female,Secondary,1,1.42,Vegetables,,222.9,37890.0,No,No,Clay,21,Yes,Yes,-0.432231,37.253791,1360.4,20.5,pests and drought,Planted drought-tolerant maize variety recommended by the agrovet.,Soil testing would help us a lot.,True,5
2e07eb04-49aa-47e1-abff-1d585b166b65,2025-09-09 19:39:00,2025-09-09 18:12:00,2025-09-09 19:39:00,collect:device:470858,8901404713332,478749023777131,254765133300.0,enum_james,5220,20250901v3,uuid:2e07eb04-49aa-47e1-abff-1d585b166b65,R0127,58.0,Female,,1,1.58,Maize,Vegetables,411.4,180084.0,No,No,Loam,5,Yes,Yes,0.545037,37.995738,1873.6,9.0,Water scarcity for irrigation even though I have a small pump.,Participating in a demo plot with the county agricultural office.,I would like irrigation support.,True,5
cab28d1e-f08d-4f97-ae90-ffc57e6f485d,2025-09-18 15:59:00,2025-09-18 14:44:00,2025-09-18 15:59:00,collect:device:918011,8901653462378,656537690513921,,enum_mary,4500,20250901v3,uuid:cab28d1e-f08d-4f97-ae90-ffc57e6f485d,R0128,25.0,Male,Secondary,8,1.93,Vegetables,Potatoes,187.5,262813.0,Yes,Yes,Loam,6,No,No,0.651826,37.62491,1379.3,18.2,Everything is expensive and the weather is bad.,Bought a small solar pump for irrigation.,Thank you for the survey.,True,5
aa0b65a8-9093-4dc3-a703-b9bfec4bb4e7,2025-09-20 11:11:00,2025-09-20 10:48:00,2025-09-20 11:11:00,collect:device:687080,8901812807629,465934868433805,254761167978.0,enum_john,1380,20250901v3,uuid:aa0b65a8-9093-4dc3-a703-b9bfec4bb4e7,R0129,28.0,Male,Primary,3,0.57,Maize,Potatoes,710.3,82486.0,No,No,Clay,38,,No,-1.48262,37.754917,1893.9,8.8,Drought and lack of reliable rainfall this season made it hard to plant on time.,Planted drought-tolerant maize variety recommended by the agrovet.,,True,5
1fedd65e-4524-4543-b8db-861c6312e3b9,2025-09-02 12:15:00,2025-09-02 10:53:00,2025-09-02 12:15:00,collect:device:526117,8901779615069,648931961163399,254799078806.0,enum_john,4920,20250901v3,uuid:1fedd65e-4524-4543-b8db-861c6312e3b9,R0130,39.0,Male,Primary,6,2.3,Maize,Beans,1342.2,69757.0,No,Yes,Clay,22,Yes,No,-0.223132,37.989482,1429.6,23.7,Poor road access to market so I sell at very low prices to middlemen.,"Nothing new this season, same as always.",Thank you for the survey.,True,5
76e2616a-05f9-4e11-aa98-2628831b4f3d,2025-09-03 18:02:00,2025-09-03 17:13:00,2025-09-03 18:02:00,collect:device:750810,8901764926227,499497294085255,254797512508.0,enum_grace,2940,20250901v3,uuid:76e2616a-05f9-4e11-aa98-2628831b4f3d,R0131,68.0,Male,Primary,3,0.56,Maize,,711.7,14198.0,,Yes,Clay,18,No,Yes,-0.456472,38.225013,1317.6,17.0,Everything is expensive and the weather is bad.,Planted drought-tolerant maize variety recommended by the agrovet.,Need more support with inputs.,True,5
330914fb-6572-4e25-9c27-46a8e628c558,2025-09-27 07:42:00,2025-09-27 06:23:00,2025-09-27 07:42:00,collect:device:885884,8901459905654,390880086785502,254776481885.0,enum_grace,4740,20250901v3,uuid:330914fb-6572-4e25-9c27-46a8e628c558,R0132,41.0,Female,Unknown,11,4.98,Vegetables,Vegetables,2006.9,53913.0,Yes,No,Loam,14,No,Yes,-0.94473,36.844988,1365.3,10.1,Water scarcity for irrigation even though I have a small pump.,Planted drought-tolerant maize variety recommended by the agrovet.,Soil testing would help us a lot.,True,5
cba167b7-a1d1-4f11-8aae-40cde8ac1407,2025-10-10 11:32:00,2025-10-10 11:10:00,2025-10-10 11:32:00,collect:device:262060,8901200273738,414865514213958,254726944487.0,enum_mary,1320,20250901v3,uuid:cba167b7-a1d1-4f11-8aae-40cde8ac1407,R0133,58.0,Female,Primary,5,0.73,Tea,Potatoes,338.9,67004.0,No,Yes,Clay,10,No,,-1.200337,36.938957,1202.0,8.9,Government extension officers rarely visit our area.,Participating in a demo plot with the county agricultural office.,Thank you for the survey.,True,5
bfa9df5f-f909-491b-af14-819f22430100,2025-09-28 06:54:00,2025-09-28 05:55:00,2025-09-28 06:54:00,collect:device:348237,8901978775497,771212680029798,254789212676.0,enum_john,3540,20250901v3,uuid:bfa9df5f-f909-491b-af14-819f22430100,R0134,34.0,Male,Primary,7,1.71,Coffee,Beans,814.7,28813.0,Organic Only,Yes,Clay,13,No,Yes,-0.655962,36.234955,1918.7,7.2,Poor road access to market so I sell at very low prices to middlemen.,mulching and organic fertilizer,Market prices are too low.,True,5
2f151655-e955-481f-9a2a-4ef21c7b9025,2025-09-08 10:31:00,2025-09-08 09:30:00,2025-09-08 10:31:00,collect:device:270395,8901906528433,725765036689809,254723470708.0,enum_peter,3660,20250901v3,uuid:2f151655-e955-481f-9a2a-4ef21c7b9025,R0135,29.0,Male,Secondary,2,3.02,Beans,,413.8,18878.0,Yes,Yes,Clay-Loam,31,Yes,No,0.857274,37.4457,1932.4,18.3,Theft of produce from the farm at night.,I am experimenting with kitchen gardening for household food.,Hope next season will be better.,True,5
ac58e588-3d29-4fa7-a3af-c2cad8e4d0a5,2025-10-07 09:29:00,2025-10-07 08:35:00,2025-10-07 09:29:00,collect:device:938742,8901352188235,681667464495978,254769096899.0,enum_mary,3240,20250901v3,uuid:ac58e588-3d29-4fa7-a3af-c2cad8e4d0a5,R0136,74.0,Female,Primary,6,1.1,Maize,,921.0,8871.0,Organic Only,No,Clay,30,Yes,No,-0.691993,36.089856,1714.9,7.8,No storage facilities so I have to sell immediately after harvest at low price.,I am experimenting with kitchen gardening for household food.,I would like irrigation support.,True,5
00315985-e2f8-4e0a-bf9a-d4cb822e6c38,2025-09-06 19:53:00,2025-09-06 18:45:00,2025-09-06 19:53:00,collect:device:950155,8901822408848,315113213950655,,enum_grace,4080,20250901v3,uuid:00315985-e2f8-4e0a-bf9a-d4cb822e6c38,R0137,63.0,Male,,6,1.77,Beans,Maize,1046.7,5370.0,No,No,Loam,3,No,No,-0.203023,37.163995,1361.4,16.1,Lack of capital to buy proper equipment or hire labour.,Practicing crop rotation between maize and beans.,The training last month was useful.,True,5
ac87ea57-d31d-4654-a060-698560545c52,2025-09-19 14:11:00,2025-09-19 13:11:00,2025-09-19 14:11:00,collect:device:285652,8901433310361,371742948522791,254712059919.0,enum_grace,3600,20250901v3,uuid:ac87ea57-d31d-4654-a060-698560545c52,R0138,49.0,Female,,11,4.26,Vegetables,Beans,1123.4,4261.0,Yes,No,Clay,30,No,No,0.257547,37.356612,1283.6,8.8,Labour is expensive and hard to find during peak seasons.,Planted drought-tolerant maize variety recommended by the agrovet.,Soil testing would help us a lot.,True,5
5e82687e-8af0-4a1d-9fad-3afbcec256da,2025-09-11 19:54:00,2025-09-11 18:53:00,2025-09-11 19:54:00,collect:device:532322,8901341206079,557597498347573,254765026398.0,enum_mary,3660,20250901v3,uuid:5e82687e-8af0-4a1d-9fad-3afbcec256da,R0139,32.0,Female,,3,2.12,Beans,,253.8,68692.0,Yes,Yes,Clay,6,Yes,Yes,-0.590926,36.716353,1219.1,17.6,Drought and lack of reliable rainfall this season made it hard to plant on time.,I am experimenting with kitchen gardening for household food.,Soil testing would help us a lot.,True,5
4ff8246d-653f-4b05-b20d-355012655e84,2025-09-16 06:44:00,2025-09-16 06:15:00,2025-09-16 06:44:00,collect:device:125990,8901966040317,725074458816536,254730718012.0,enum_mary,1740,20250901v3,uuid:4ff8246d-653f-4b05-b20d-355012655e84,R0140,33.0,Male,Primary,6,1.79,Beans,,298.6,42722.0,No,No,Clay,29,No,No,0.929455,37.477083,1365.7,20.9,Water scarcity for irrigation even though I have a small pump.,Applied organic manure from my cattle and reduced chemical fertilizer.,The training last month was useful.,True,5
248d9b46-abe4-4d3c-8fca-3c264e25f092,2025-09-21 19:12:00,2025-09-21 18:39:00,2025-09-21 19:12:00,collect:device:288073,8901313814138,370581900973097,,,1980,20250901v3,uuid:248d9b46-abe4-4d3c-8fca-3c264e25f092,R0141,71.0,Male,,10,0.35,Beans,Maize,352.9,21329.0,Yes,No,Loam,8,Yes,No,0.906118,36.076251,2090.9,20.1,pests and drought,Practicing crop rotation between maize and beans.,I would like irrigation support.,True,5
18994a04-611b-4868-a952-7b4ce64a2db7,2025-10-04 09:27:00,2025-10-04 08:47:00,2025-10-04 09:27:00,collect:device:872343,8901258220114,636032064554527,254745570755.0,enum_peter,2400,20250901v3,uuid:18994a04-611b-4868-a952-7b4ce64a2db7,R0142,39.0,,Secondary,10,0.64,Beans,,536.5,25220.0,No,No,Clay-Loam,44,No,,-0.870544,36.09337,1441.5,19.7,Lack of capital to buy proper equipment or hire labour.,Applied organic manure from my cattle and reduced chemical fertilizer.,Need more support with inputs.,True,4
350b9fb2-9328-4d3c-b293-566f7ce9af45,2025-10-08 15:30:00,2025-10-08 14:24:00,2025-10-08 15:30:00,collect:device:448321,8901126226563,901465146401891,254763349308.0,enum_grace,3960,20250901v3,uuid:350b9fb2-9328-4d3c-b293-566f7ce9af45,R0143,45.0,Male,Primary,5,3.12,Potatoes,Maize,719.4,45776.0,Yes,No,Clay-Loam,43,,Yes,-0.256879,38.056501,1554.3,7.1,pests and drought,Still learning about proper spacing and planting dates.,I would like irrigation support.,True,5
05fa36eb-b834-4dda-a37d-743626fa0635,2025-09-27 10:24:00,2025-09-27 09:48:00,2025-09-27 10:24:00,collect:device:920391,8901149621604,604600635799429,254754099326.0,enum_john,2160,20250901v3,uuid:05fa36eb-b834-4dda-a37d-743626fa0635,R0144,37.0,Male,Primary,2,2.13,Coffee,,1258.0,30302.0,No,No,Sandy,44,No,Yes,-0.747804,36.900477,1305.3,4.9,Poor road access to market so I sell at very low prices to middlemen.,Applied organic manure from my cattle and reduced chemical fertilizer.,I would like irrigation support.,True,5
9d2a6044-e8b7-4411-a4f2-fb41c4fd76d1,2025-09-03 06:03:00,2025-09-03 05:28:00,2025-09-03 06:03:00,collect:device:531712,8901362897676,119416657798675,254781621574.0,enum_peter,2100,20250901v3,uuid:9d2a6044-e8b7-4411-a4f2-fb41c4fd76d1,R0145,50.0,Female,Primary,9,2.4,Maize,Beans,310.0,8311.0,Yes,No,Loam,33,No,,-0.787899,36.317651,1422.4,18.4,Theft of produce from the farm at night.,I now keep farm records of expenses and sales.,Hope next season will be better.,True,5
41e5b788-3a1a-4705-a00d-15db2b0535e9,2025-09-25 09:33:00,2025-09-25 08:28:00,2025-09-25 09:33:00,collect:device:941204,8901610173760,431279817136174,254752501540.0,enum_john,3900,20250901v3,uuid:41e5b788-3a1a-4705-a00d-15db2b0535e9,R0146,27.0,Male,Primary,8,2.24,Maize,Potatoes,157.4,99141.0,No,No,Clay,17,No,No,-1.407783,37.305608,1719.2,11.1,pests and drought,Using mobile money to save for next season inputs.,Thank you for the survey.,True,5
832ef297-db5e-4732-9e1a-5e0faaf6be1e,2025-09-26 19:04:00,2025-09-26 18:12:00,2025-09-26 19:04:00,collect:device:802448,8901756350429,555314729765564,254775491202.0,enum_peter,3120,20250901v3,uuid:832ef297-db5e-4732-9e1a-5e0faaf6be1e,R0147,57.0,,Secondary,3,3.79,Beans,Maize,4629.3,50743.0,,Yes,Sandy,11,No,No,0.023911,37.924984,1807.8,12.5,Conflict over water with neighbouring farms.,Joined a farmers group that trains on post-harvest handling.,Market prices are too low.,True,4
31bd17e3-8ee1-4d60-8fa6-81a25e2531d6,2025-10-05 18:27:00,2025-10-05 17:53:00,2025-10-05 18:27:00,collect:device:870763,8901925159146,373935985342093,254714818295.0,,2040,20250901v3,uuid:31bd17e3-8ee1-4d60-8fa6-81a25e2531d6,R0148,49.0,Female,Primary,8,1.1,Coffee,Maize,240.3,48654.0,,Yes,Clay-Loam,13,Yes,Yes,-0.243302,36.539553,1445.4,3.7,Unpredictable weather and long dry spells.,Participating in a demo plot with the county agricultural office.,The training last month was useful.,True,5
50a008de-62a3-4cd4-91a3-07ff13fee1a8,2025-09-29 14:51:00,2025-09-29 14:08:00,2025-09-29 14:51:00,collect:device:950132,8901178198716,847553257915579,254741510328.0,enum_mary,2580,20250901v3,uuid:50a008de-62a3-4cd4-91a3-07ff13fee1a8,R0149,67.0,Male,Primary,9,1.49,,Beans,1411.9,91246.0,No,No,Clay,11,No,No,-1.371303,37.557226,1257.7,8.7,Soil is becoming less fertile and yields keep dropping every year.,I now keep farm records of expenses and sales.,Need more support with inputs.,True,4
bb0bc460-50e3-4f5c-818d-f3aba10f7742,2025-10-08 07:05:00,2025-10-08 06:00:00,2025-10-08 07:05:00,collect:device:360222,8901588999385,515480454108090,254748571356.0,enum_john,3900,20250901v3,uuid:bb0bc460-50e3-4f5c-818d-f3aba10f7742,R0150,,,,3,,Tea,Beans,,14839.0,Yes,Yes,Clay,31,No,No,-0.803384,36.213369,1591.0,3.7,,,Soil testing would help us a lot.,True,1
